TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,TransactionHour,TransactionWeekday,IsNightTransaction,HighTransactionAmount,HighLoginAttempts,LowAccountBalance,TransactionAmountToBalanceRatio,is_fraud_predicted
TX001473,AC00373,52.94,2023-06-12 17:36:25,1,40,D000160,98.255.160.110,M052,1,41,0,146,1,6990.92,2024-11-04 08:11:08,-44116483.0,17,0,0,0,0,0,0.007571596929026647,0
TX001474,AC00030,384.41,2023-04-17 16:53:29,1,17,D000289,168.55.199.214,M093,0,60,1,65,1,7831.56,2024-11-04 08:10:13,-48957404.0,16,0,0,0,0,0,0.04907846221414199,0
TX001475,AC00422,235.42,2023-07-10 18:34:22,1,31,D000424,105.87.212.115,M060,1,51,2,175,1,6173.23,2024-11-04 08:11:06,-41693804.0,18,0,0,0,0,0,0.03812945095987678,0
TX001476,AC00229,114.23,2023-06-07 17:35:50,1,9,D000213,106.244.1.47,M089,0,56,0,64,1,9523.72,2024-11-04 08:06:35,-44548245.0,17,2,0,0,0,0,0.011993003468868377,0
TX001477,AC00002,12.62,2023-05-05 16:35:44,1,12,D000475,93.160.83.196,M068,1,33,0,61,1,6420.47,2024-11-04 08:09:03,-47403199.0,16,4,0,0,0,0,0.0019652820927295463,0
TX001478,AC00227,997.37,2023-12-22 18:24:01,1,13,D000629,32.71.250.58,M053,0,23,3,145,1,1146.09,2024-11-04 08:07:23,-27438202.0,18,4,0,1,0,0,0.869478419304501,0
TX001479,AC00393,373.52,2023-09-25 16:23:23,1,7,D000673,219.31.152.129,M026,0,35,1,235,1,6430.41,2024-11-04 08:11:16,-35048873.0,16,0,0,0,0,0,0.058077466683044615,0
TX001480,AC00042,336.05,2023-04-24 17:18:18,1,35,D000044,89.237.88.251,M019,1,28,3,164,1,1635.05,2024-11-04 08:12:13,-48351235.0,17,0,0,0,0,0,0.20540325784664284,0
TX001481,AC00111,366.93,2023-12-11 18:43:00,1,15,D000697,45.182.28.148,M078,2,66,2,33,1,6697.79,2024-11-04 08:11:33,-28387713.0,18,0,0,0,0,0,0.05477556394513039,0
TX001482,AC00178,112.27,2023-10-19 17:34:53,1,39,D000690,199.6.127.153,M007,1,58,0,102,1,7369.89,2024-11-04 08:11:23,-32970990.0,17,3,0,0,0,0,0.015231539203542583,0
TX001483,AC00218,494.96,2023-03-31 16:34:38,1,34,D000320,45.182.28.148,M067,0,40,1,132,1,6903.68,2024-11-04 08:08:34,-50427236.0,16,4,0,0,0,0,0.07168471239796775,0
TX001484,AC00198,561.58,2023-06-23 17:38:26,1,34,D000229,170.154.69.105,M022,2,65,0,23,1,11748.86,2024-11-04 08:06:32,-43165686.0,17,4,0,0,0,0,0.047794612020909184,0
TX001485,AC00060,440.94,2023-09-13 18:38:27,1,35,D000133,189.20.224.220,M008,2,42,0,148,1,7303.23,2024-11-04 08:11:22,-36077575.0,18,2,0,0,0,0,0.06036775950373962,0
TX001486,AC00397,71.9,2023-02-20 16:28:39,1,20,D000553,136.172.149.77,M013,1,29,0,51,1,10619.35,2024-11-04 08:12:07,-53797408.0,16,0,0,0,0,0,0.006770021703616171,0
TX001487,AC00338,256.66,2023-07-17 17:08:03,0,33,D000377,101.223.82.253,M045,2,54,2,137,1,1794.5,2024-11-04 08:06:55,-41093932.0,17,0,0,0,0,0,0.1429462545252019,0
TX001488,AC00101,166.55,2023-07-13 17:51:44,0,15,D000386,148.25.159.90,M065,1,59,0,99,1,12970.21,2024-11-04 08:09:36,-41437072.0,17,3,0,0,0,0,0.012839974065642298,0
TX001489,AC00384,276.26,2023-02-13 17:04:50,1,21,D000307,97.106.5.76,M024,1,56,0,143,1,120.89,2024-11-04 08:11:47,-54400017.0,17,0,0,0,0,0,2.2664697678234473,0
TX001490,AC00368,35.46,2023-07-18 16:38:11,1,16,D000674,83.80.89.29,M073,0,67,0,164,1,5692.31,2024-11-04 08:10:12,-41009521.0,16,1,0,0,0,0,0.006228362762610853,0
TX001491,AC00233,38.14,2023-04-07 16:16:00,1,32,D000016,160.212.125.105,M072,1,50,1,165,1,9879.87,2024-11-04 08:07:16,-49823476.0,16,4,0,0,0,0,0.003859983989264103,0
TX001492,AC00375,506.26,2023-12-18 18:26:07,0,3,D000670,200.136.146.93,M014,0,64,2,86,1,6266.65,2024-11-04 08:11:53,-27783946.0,18,0,0,0,0,0,0.08077349564828923,0
TX001493,AC00277,736.32,2023-04-12 17:06:06,1,16,D000503,64.15.0.66,M054,2,31,0,28,1,14268.95,2024-11-04 08:10:23,-49388657.0,17,2,0,0,0,0,0.05159933987154825,0
TX001494,AC00202,389.43,2023-11-27 18:01:47,0,2,D000485,10.144.131.89,M005,0,52,1,151,1,6449.83,2024-11-04 08:10:57,-29599750.0,18,0,0,0,0,0,0.060368975775210325,0
TX001495,AC00142,25.58,2023-11-16 16:33:22,1,29,D000083,194.29.57.163,M048,0,60,1,166,1,6741.41,2024-11-04 08:06:29,-30555187.0,16,3,0,0,0,0,0.0037938956545211576,0
TX001496,AC00178,446.1,2023-09-19 17:45:19,1,39,D000444,78.69.172.205,M068,0,25,3,243,1,1008.44,2024-11-04 08:08:30,-35562191.0,17,1,0,0,0,0,0.4419281978126486,0
TX001497,AC00130,147.74,2023-09-05 16:52:06,1,33,D000064,12.246.170.239,M034,1,23,3,15,1,1711.78,2024-11-04 08:12:18,-36775212.0,16,1,0,0,0,0,0.0862574294421934,0
TX001498,AC00018,1228.81,2023-02-20 16:36:36,1,37,D000381,63.191.171.41,M034,0,26,3,254,1,1821.0,2024-11-04 08:09:05,-53796749.0,16,0,0,1,0,0,0.6744291986827662,0
TX001499,AC00293,46.23,2023-05-29 17:45:26,1,14,D000350,34.86.220.205,M015,2,77,2,282,1,5107.75,2024-11-04 08:09:46,-45325460.0,17,0,0,0,0,0,0.009049180327868852,0
TX001500,AC00449,265.37,2023-05-26 17:56:17,1,42,D000633,173.252.44.183,M013,1,33,1,77,1,5229.95,2024-11-04 08:09:20,-45583983.0,17,4,0,0,0,0,0.050730746805073654,0
TX001501,AC00496,342.57,2023-02-03 17:10:00,1,4,D000345,64.15.0.66,M100,2,20,3,91,1,339.16,2024-11-04 08:09:51,-55263591.0,17,4,0,0,0,0,1.007084901222954,0
TX001502,AC00370,417.26,2023-02-27 17:01:24,0,27,D000183,17.36.132.202,M049,2,32,0,45,1,10442.48,2024-11-04 08:11:53,-53190629.0,17,0,0,0,0,0,0.039954114911887606,0
TX001503,AC00341,33.63,2023-11-03 16:50:08,1,8,D000556,141.241.241.128,M024,2,63,2,76,1,4324.4,2024-11-04 08:10:52,-31677644.0,16,4,0,0,0,0,0.007775003467887364,0
TX001504,AC00400,64.58,2023-12-04 18:06:30,1,12,D000647,21.190.11.223,M056,1,55,2,173,1,6292.29,2024-11-04 08:11:27,-28994697.0,18,0,0,0,0,0,0.010261723200424578,0
TX001505,AC00301,23.23,2023-04-20 16:34:59,0,24,D000573,156.96.135.18,M064,1,21,3,122,1,269.01,2024-11-04 08:09:54,-48699295.0,16,3,0,0,0,0,0.086033850598126,0
TX001506,AC00249,160.52,2023-08-07 16:15:05,0,17,D000254,98.255.160.110,M034,0,78,2,112,1,5379.25,2024-11-04 08:07:59,-39282774.0,16,0,0,0,0,0,0.0298350448399238,0
TX001507,AC00239,278.88,2023-09-29 16:53:14,1,18,D000350,184.185.209.72,M001,1,64,0,179,2,1334.09,2024-11-04 08:09:44,-34701390.0,16,4,0,0,0,0,0.20888479428353146,0
TX001508,AC00419,285.49,2023-08-11 18:42:10,0,5,D000498,41.82.55.163,M071,1,53,0,109,1,6366.84,2024-11-04 08:12:14,-38928604.0,18,4,0,0,0,0,0.04483309882157843,0
TX001509,AC00435,71.87,2023-01-16 18:03:02,1,26,D000039,110.247.153.70,M057,0,22,3,258,1,1839.1,2024-11-04 08:12:07,-56815745.0,18,0,0,0,0,0,0.03905765990978752,0
TX001510,AC00012,308.8,2023-12-26 16:08:51,1,3,D000256,65.164.3.100,M018,0,53,2,41,1,3966.54,2024-11-04 08:09:59,-27100868.0,16,1,0,0,0,0,0.0778316034620949,0
TX001511,AC00438,135.35,2023-07-28 18:42:51,1,15,D000219,218.54.207.160,M098,1,33,1,82,1,9983.36,2024-11-04 08:07:24,-40137873.0,18,4,0,0,0,0,0.01355620189977124,0
TX001512,AC00345,288.43,2023-05-08 16:37:53,1,31,D000136,7.105.184.86,M075,1,66,2,72,1,4577.09,2024-11-04 08:09:00,-47143867.0,16,0,0,0,0,0,0.06300225639950285,0
TX001513,AC00026,147.46,2023-10-12 16:58:25,0,0,D000380,78.69.172.205,M071,2,65,0,205,1,7458.03,2024-11-04 08:11:31,-33577986.0,16,3,0,0,0,0,0.01976932657463504,0
TX001514,AC00416,214.15,2023-10-30 17:07:54,1,11,D000531,210.228.226.64,M064,1,32,1,217,1,6397.29,2024-11-04 08:10:59,-32022185.0,17,0,0,0,0,0,0.033469880233624925,0
TX001515,AC00272,71.34,2023-08-28 16:00:00,1,24,D000256,188.225.207.71,M021,2,49,1,144,3,6345.03,2024-11-04 08:09:43,-37469383.0,16,0,0,0,0,0,0.011241673928424543,0
TX001516,AC00468,170.36,2023-03-27 16:56:29,1,16,D000225,133.63.96.21,M091,0,30,0,118,1,6034.73,2024-11-04 08:09:24,-50771575.0,16,0,0,0,0,0,0.0282252519579239,0
TX001517,AC00040,965.66,2023-12-18 17:22:16,1,33,D000244,81.102.230.41,M009,0,53,1,32,1,765.81,2024-11-04 08:08:58,-27787602.0,17,0,0,1,0,0,1.259321083449616,0
TX001518,AC00302,736.53,2023-05-10 17:05:08,1,30,D000548,219.193.239.152,M065,0,55,1,120,1,9826.26,2024-11-04 08:09:38,-46969470.0,17,2,0,0,0,0,0.07494764563062338,0
TX001519,AC00271,213.42,2023-07-27 17:30:14,1,8,D000536,133.67.250.163,M052,0,45,1,17,1,3736.38,2024-11-04 08:11:26,-40228872.0,17,3,0,0,0,0,0.05710417458219394,0
TX001520,AC00495,94.09,2023-09-12 16:32:09,1,24,D000429,116.237.223.50,M042,1,27,3,203,1,646.85,2024-11-04 08:10:29,-36171500.0,16,1,0,0,0,0,0.14523423632013582,0
TX001521,AC00246,91.23,2023-05-15 16:13:54,1,4,D000184,32.240.176.64,M003,0,72,2,86,1,6385.12,2024-11-04 08:08:29,-46540475.0,16,0,0,0,0,0,0.014285669545827514,0
TX001522,AC00139,263.92,2023-07-26 17:56:54,0,36,D000568,32.240.176.64,M074,1,57,2,233,1,4161.71,2024-11-04 08:10:43,-40313629.0,17,2,0,0,0,0,0.06340100559491293,0
TX001523,AC00298,77.5,2023-05-23 16:44:55,0,13,D000333,198.166.198.233,M061,2,51,0,201,1,11079.77,2024-11-04 08:08:15,-45847400.0,16,1,0,0,0,0,0.006994098785553711,0
TX001524,AC00246,3.65,2023-02-13 17:48:36,1,24,D000115,21.28.32.1,M098,2,69,0,146,1,10017.11,2024-11-04 08:11:01,-54397345.0,17,0,0,0,0,0,0.00036434017993413926,0
TX001525,AC00323,43.88,2023-11-13 17:43:37,0,39,D000349,139.23.212.102,M038,2,26,3,251,1,1644.09,2024-11-04 08:08:21,-30810284.0,17,0,0,0,0,0,0.026673312706295707,0
TX001526,AC00310,591.98,2023-04-28 16:32:10,1,12,D000560,7.146.35.122,M069,0,28,3,132,1,387.65,2024-11-04 08:07:44,-48008134.0,16,4,0,0,0,0,1.523169947253313,0
TX001527,AC00083,224.79,2023-08-22 16:34:34,1,4,D000208,3.11.254.2,M063,2,18,3,129,1,528.38,2024-11-04 08:10:25,-37985751.0,16,1,0,0,0,0,0.42462881106199707,0
TX001528,AC00222,64.3,2023-09-04 17:36:40,1,21,D000084,219.98.242.240,M015,0,55,2,67,1,7530.3,2024-11-04 08:11:58,-36858918.0,17,0,0,0,0,0,0.008537702654256237,0
TX001529,AC00459,111.79,2023-12-26 17:40:23,1,17,D000530,110.235.207.187,M056,2,62,0,49,1,10887.59,2024-11-04 08:11:34,-27095471.0,17,1,0,0,0,0,0.010266710382152327,0
TX001530,AC00091,927.16,2023-03-20 16:48:00,1,37,D000385,84.237.126.96,M013,0,59,2,153,1,7104.61,2024-11-04 08:10:20,-51376940.0,16,0,0,1,0,0,0.13048281569070072,0
TX001531,AC00122,613.7,2023-02-22 17:33:56,0,13,D000670,86.83.61.143,M055,1,61,2,37,1,7307.11,2024-11-04 08:10:53,-53620617.0,17,2,0,0,0,0,0.08397520015434909,0
TX001532,AC00432,26.07,2023-03-16 17:00:29,1,3,D000552,194.174.252.1,M061,1,20,3,19,3,349.98,2024-11-04 08:10:16,-51721787.0,17,3,0,0,0,0,0.0742777366231694,0
TX001533,AC00218,170.45,2023-01-05 16:56:49,1,37,D000560,50.202.8.53,M026,1,60,1,199,1,2284.41,2024-11-04 08:09:17,-57769948.0,16,3,0,0,0,0,0.07458180370261791,0
TX001534,AC00294,344.27,2023-09-19 17:23:14,1,35,D000172,214.125.131.88,M031,1,22,3,123,1,1918.36,2024-11-04 08:09:37,-35563583.0,17,1,0,0,0,0,0.17936708069356452,0
TX001535,AC00407,872.72,2023-04-24 16:47:17,1,42,D000559,216.79.134.201,M033,2,22,3,288,1,503.01,2024-11-04 08:10:49,-48353012.0,16,0,0,0,0,0,1.731552945378068,0
TX001536,AC00480,292.95,2023-02-16 16:23:11,1,22,D000456,221.169.49.152,M055,1,37,1,56,1,1216.91,2024-11-04 08:11:13,-54143282.0,16,3,0,0,0,0,0.24053501490257898,0
TX001537,AC00367,28.44,2023-08-31 17:43:38,1,14,D000176,200.164.13.160,M047,0,18,3,243,1,1071.04,2024-11-04 08:09:03,-37203925.0,17,3,0,0,0,0,0.026528860863400623,0
TX001538,AC00324,209.02,2023-03-03 17:08:36,1,12,D000599,97.4.209.133,M008,0,21,3,74,1,187.9,2024-11-04 08:11:19,-52844563.0,17,4,0,0,0,0,1.1065113816834304,0
TX001539,AC00253,20.05,2023-11-29 17:43:51,1,6,D000293,164.75.163.220,M018,0,72,2,171,1,7145.67,2024-11-04 08:08:00,-29427849.0,17,2,0,0,0,0,0.002805502422806706,0
TX001540,AC00344,175.02,2023-04-10 16:23:53,1,31,D000609,105.6.30.244,M092,2,28,3,71,1,1493.88,2024-11-04 08:09:21,-49563928.0,16,0,0,0,0,0,0.11707963180991116,0
TX001541,AC00153,89.5,2023-08-21 16:22:06,0,21,D000014,166.79.195.157,M020,1,41,1,134,1,8658.95,2024-11-04 08:09:01,-38072815.0,16,0,0,0,0,0,0.010334932649726614,0
TX001542,AC00016,69.96,2023-10-16 17:43:00,1,3,D000397,184.146.10.88,M060,1,28,3,31,1,164.12,2024-11-04 08:08:13,-33229513.0,17,0,0,0,0,0,0.42369186046511625,0
TX001543,AC00291,146.51,2023-01-25 17:12:17,1,0,D000575,219.98.242.240,M097,0,53,1,68,1,7089.9,2024-11-04 08:10:39,-56041102.0,17,2,0,0,0,0,0.020661693156016868,0
TX001544,AC00362,376.78,2023-08-14 17:25:14,0,26,D000602,81.248.235.147,M061,2,21,3,88,1,841.65,2024-11-04 08:07:49,-38673755.0,17,0,0,0,0,0,0.4471370082477897,0
TX001545,AC00202,148.54,2023-12-22 16:25:16,0,8,D000156,145.179.219.57,M048,1,71,2,107,1,5677.05,2024-11-04 08:11:52,-27445596.0,16,4,0,0,0,0,0.02616038957036306,0
TX001546,AC00163,388.77,2023-12-11 16:57:08,0,17,D000215,49.20.211.229,M065,2,26,3,30,1,1658.49,2024-11-04 08:11:05,-28394037.0,16,0,0,0,0,0,0.23427076993534157,0
TX001547,AC00123,100.38,2023-11-27 17:51:15,1,39,D000548,71.93.189.160,M060,1,63,0,49,1,10171.68,2024-11-04 08:09:18,-29600283.0,17,0,0,0,0,0,0.009867606176543448,0
TX001548,AC00054,137.23,2023-04-07 16:50:22,1,14,D000207,82.51.236.134,M084,1,64,0,63,1,13847.99,2024-11-04 08:08:41,-49821499.0,16,4,0,0,0,0,0.009909025856759228,0
TX001549,AC00172,870.3,2023-08-28 17:56:39,1,38,D000200,143.212.47.226,M003,0,51,2,229,1,3688.98,2024-11-04 08:08:54,-37462335.0,17,0,0,0,0,0,0.23585493688312673,0
TX001550,AC00176,458.94,2023-07-18 18:06:23,1,11,D000074,151.247.130.190,M076,1,52,1,180,1,5619.95,2024-11-04 08:08:35,-41004132.0,18,1,0,0,0,0,0.08164811997971873,0
TX001551,AC00093,327.35,2023-09-25 18:48:58,0,22,D000531,19.111.192.175,M059,1,20,3,175,1,342.08,2024-11-04 08:11:19,-35040141.0,18,0,0,0,0,0,0.9541506354203102,0
TX001552,AC00310,757.15,2023-01-17 16:53:08,1,33,D000463,200.13.225.150,M085,2,53,1,38,1,4702.86,2024-11-04 08:08:06,-56733298.0,16,1,0,0,0,0,0.16096354908521937,0
TX001553,AC00127,5.64,2023-03-08 16:57:30,1,4,D000691,77.208.193.198,M064,2,59,0,47,1,12703.24,2024-11-04 08:11:10,-52413220.0,16,2,0,0,0,0,0.0004439462730552949,0
TX001554,AC00286,47.23,2023-08-03 18:18:56,0,22,D000031,188.225.207.71,M034,2,73,2,160,1,6659.81,2024-11-04 08:11:07,-39621131.0,18,3,0,0,0,0,0.007090729205607125,0
TX001555,AC00497,239.41,2023-11-01 17:23:46,0,3,D000693,145.246.171.225,M064,2,42,0,248,1,7860.65,2024-11-04 08:07:19,-31848213.0,17,2,0,0,0,0,0.030452894748557873,0
TX001556,AC00475,7.48,2023-07-03 16:46:20,1,35,D000596,27.93.195.98,M025,0,55,1,29,1,1275.2,2024-11-04 08:12:21,-42305161.0,16,0,0,0,0,0,0.0058611502899232094,0
TX001557,AC00470,170.97,2023-05-01 17:04:30,1,26,D000259,187.52.200.18,M044,1,26,3,292,1,1265.27,2024-11-04 08:07:51,-47747001.0,17,0,0,0,0,0,0.13501859792935156,0
TX001558,AC00245,262.43,2023-06-13 17:26:54,0,36,D000365,172.184.35.29,M046,2,37,0,274,5,12841.01,2024-11-04 08:07:46,-44030452.0,17,1,0,0,1,0,0.02043527454035622,1
TX001559,AC00480,659.15,2023-01-31 16:02:23,1,4,D000202,78.69.172.205,M014,0,22,3,204,1,1241.59,2024-11-04 08:06:24,-55526641.0,16,1,0,0,0,0,0.5304645941139072,0
TX001560,AC00011,31.53,2023-12-20 17:15:14,1,18,D000328,37.143.57.20,M095,2,25,3,283,1,874.93,2024-11-04 08:06:33,-27615079.0,17,2,0,0,0,0,0.03599602707978949,0
TX001561,AC00362,111.66,2023-06-07 18:18:32,0,42,D000384,62.251.170.72,M068,2,48,1,140,1,5716.72,2024-11-04 08:07:36,-44545744.0,18,2,0,0,0,0,0.0195287632133088,0
TX001562,AC00015,250.01,2023-11-06 16:28:15,1,18,D000191,157.47.114.20,M057,0,62,2,88,1,1541.48,2024-11-04 08:12:10,-31419835.0,16,0,0,0,0,0,0.1620831388413464,0
TX001563,AC00112,554.15,2023-04-18 17:17:37,1,33,D000087,151.247.130.190,M066,0,49,0,108,1,14817.22,2024-11-04 08:12:11,-48869674.0,17,1,0,0,0,0,0.03739652940771564,0
TX001564,AC00057,598.66,2023-01-10 16:51:44,0,5,D000316,52.50.209.49,M032,1,32,1,222,1,2587.11,2024-11-04 08:11:41,-57338397.0,16,1,0,0,0,0,0.2313116521322509,0
TX001565,AC00393,28.38,2023-05-18 16:24:16,1,34,D000700,149.84.108.18,M083,1,55,0,98,1,173.7,2024-11-04 08:08:56,-46280680.0,16,3,0,0,0,0,0.1624499141385232,0
TX001566,AC00233,16.8,2023-11-27 17:01:48,1,36,D000426,86.220.59.252,M021,0,49,0,94,1,11847.07,2024-11-04 08:09:51,-29603283.0,17,0,0,0,0,0,0.001417952459767709,0
TX001567,AC00466,896.79,2023-11-06 16:35:59,1,9,D000582,138.87.180.254,M087,2,33,0,168,1,11146.74,2024-11-04 08:06:45,-31419046.0,16,0,0,1,0,0,0.08044590203933712,0
TX001568,AC00453,159.0,2023-03-06 18:04:32,1,19,D000545,77.92.193.22,M059,0,49,1,38,1,369.79,2024-11-04 08:08:35,-52581843.0,18,0,0,0,0,0,0.4288141535640119,0
TX001569,AC00203,56.31,2023-09-27 17:54:16,0,15,D000038,18.72.115.111,M042,2,75,2,195,1,6396.08,2024-11-04 08:08:12,-34870436.0,17,2,0,0,0,0,0.008802453619463881,0
TX001570,AC00228,203.99,2023-01-20 16:34:35,1,30,D000007,213.15.9.253,M073,2,52,2,215,1,4840.31,2024-11-04 08:09:52,-56475317.0,16,4,0,0,0,0,0.042135289828579454,0
TX001571,AC00131,50.99,2023-10-31 16:45:07,1,11,D000217,147.119.62.178,M003,1,29,0,76,1,1334.6,2024-11-04 08:10:00,-31937093.0,16,1,0,0,0,0,0.03817759808325846,0
TX001572,AC00247,101.28,2023-08-23 18:19:06,0,6,D000506,81.222.37.186,M023,2,32,1,75,1,2774.35,2024-11-04 08:06:44,-37892858.0,18,2,0,0,0,0,0.03649269461509359,0
TX001573,AC00425,299.92,2023-10-09 18:41:21,1,10,D000197,201.113.165.203,M007,0,27,3,122,1,1368.0,2024-11-04 08:08:59,-33830858.0,18,0,0,0,0,0,0.21907962016070126,0
TX001574,AC00123,77.54,2023-02-01 17:12:47,1,31,D000352,79.47.176.19,M095,2,67,2,73,1,4536.38,2024-11-04 08:10:22,-55436255.0,17,2,0,0,0,0,0.017089157178812445,0
TX001575,AC00139,18.35,2023-09-18 16:40:59,1,26,D000685,83.80.89.29,M035,1,21,3,78,1,1293.39,2024-11-04 08:10:06,-35652547.0,16,0,0,0,0,0,0.01417656193264781,0
TX001576,AC00379,732.53,2023-05-22 16:54:00,0,38,D000677,220.179.173.114,M066,0,26,3,116,1,441.54,2024-11-04 08:12:14,-45933494.0,16,0,0,0,0,0,1.6552853979301305,0
TX001577,AC00059,65.11,2023-09-07 16:47:49,1,26,D000204,223.32.70.156,M026,0,34,1,150,1,8485.14,2024-11-04 08:08:55,-36602466.0,16,3,0,0,0,0,0.00767251070569187,0
TX001578,AC00233,67.07,2023-06-05 16:24:41,0,20,D000038,89.237.88.251,M048,0,24,3,56,1,999.62,2024-11-04 08:10:33,-44725552.0,16,0,0,0,0,0,0.06702844236573324,0
TX001579,AC00007,137.48,2023-11-27 17:34:33,1,39,D000206,66.255.7.16,M058,1,55,0,47,1,14273.42,2024-11-04 08:08:46,-29601253.0,17,0,0,0,0,0,0.009631214438134788,0
TX001580,AC00028,398.36,2023-06-27 16:52:00,1,8,D000022,80.58.55.129,M006,0,22,3,56,1,1863.7,2024-11-04 08:09:08,-42823028.0,16,1,0,0,0,0,0.21363221965999893,0
TX001581,AC00428,469.46,2023-11-08 18:24:56,1,27,D000465,137.33.78.168,M068,0,20,3,149,1,8640.56,2024-11-04 08:09:58,-31239902.0,18,2,0,0,0,0,0.05432583931604942,0
TX001582,AC00242,37.58,2023-04-17 18:22:37,1,16,D000047,5.252.94.135,M051,0,57,0,182,1,259.44,2024-11-04 08:12:14,-48952177.0,18,0,0,0,0,0,0.1442942712332975,0
TX001583,AC00447,160.24,2023-08-08 17:06:41,1,42,D000378,98.39.212.221,M019,0,31,1,15,1,5526.97,2024-11-04 08:09:07,-39193346.0,17,1,0,0,0,0,0.02898713270875204,0
TX001584,AC00081,315.39,2023-05-26 16:52:33,0,27,D000066,60.89.202.192,M008,1,23,3,93,1,929.6,2024-11-04 08:08:08,-45587735.0,16,4,0,0,0,0,0.3389103803997421,0
TX001585,AC00358,434.17,2023-01-05 16:40:09,1,1,D000238,161.161.26.115,M010,0,21,3,148,5,5335.44,2024-11-04 08:09:50,-57770981.0,16,3,0,0,1,0,0.08135948310109362,0
TX001586,AC00254,165.91,2023-03-15 17:40:16,1,17,D000574,1.198.76.182,M084,0,26,3,84,1,587.12,2024-11-04 08:09:22,-51805746.0,17,2,0,0,0,0,0.28210229204924164,0
TX001587,AC00241,211.36,2023-09-14 17:08:40,1,37,D000039,223.189.165.37,M020,1,47,1,194,1,4760.34,2024-11-04 08:11:24,-35996564.0,17,3,0,0,0,0,0.04439086475656013,0
TX001588,AC00140,241.45,2023-07-24 16:02:33,1,32,D000435,133.63.96.21,M026,2,26,3,158,1,1594.04,2024-11-04 08:08:42,-40493169.0,16,0,0,0,0,0,0.15137551409369043,0
TX001589,AC00132,23.24,2023-04-13 16:41:41,1,16,D000569,184.185.209.72,M054,1,68,0,129,1,13777.79,2024-11-04 08:10:55,-49303754.0,16,3,0,0,0,0,0.001686650279160942,0
TX001590,AC00035,70.88,2023-12-04 16:18:39,0,29,D000315,169.67.220.37,M087,1,74,2,176,1,1794.65,2024-11-04 08:06:26,-29000867.0,16,0,0,0,0,0,0.039473171275025754,0
TX001591,AC00172,1143.67,2023-10-30 16:18:48,1,1,D000056,184.4.253.143,M048,2,66,2,111,1,7677.76,2024-11-04 08:10:41,-32025113.0,16,0,0,1,0,0,0.14893941209257744,0
TX001592,AC00016,314.52,2023-03-20 17:21:43,1,22,D000361,146.69.70.214,M057,0,80,2,229,1,7071.32,2024-11-04 08:06:44,-51374701.0,17,0,0,0,0,0,0.04447196959413601,0
TX001593,AC00382,181.81,2023-05-29 16:09:59,0,2,D000409,148.181.195.227,M026,2,78,2,122,1,7525.73,2024-11-04 08:09:04,-45331145.0,16,0,0,0,0,0,0.02415524404356208,0
TX001594,AC00413,854.64,2023-11-07 18:57:13,1,13,D000445,174.61.77.54,M038,1,56,2,118,1,2989.25,2024-11-04 08:08:54,-31324301.0,18,1,0,0,0,0,0.2858088788562829,0
TX001595,AC00297,261.19,2023-01-12 17:12:22,1,28,D000608,88.55.149.101,M078,0,64,2,52,1,7620.6,2024-11-04 08:09:48,-57164246.0,17,3,0,0,0,0,0.034269707148105386,0
TX001596,AC00207,220.68,2023-10-09 18:23:25,0,33,D000311,194.29.57.163,M050,2,71,2,217,1,5549.2,2024-11-04 08:07:05,-33831820.0,18,0,0,0,0,0,0.03976072934308674,0
TX001597,AC00411,11.86,2023-09-05 16:43:36,1,34,D000165,148.112.151.27,M054,1,31,1,129,1,6782.61,2024-11-04 08:08:52,-36775516.0,16,1,0,0,0,0,0.0017483316405276837,0
TX001598,AC00105,122.65,2023-08-17 16:26:57,1,8,D000253,119.199.76.61,M039,2,28,3,41,1,1968.51,2024-11-04 08:06:57,-38418000.0,16,3,0,0,0,0,0.06227437281354246,0
TX001599,AC00002,395.16,2023-07-24 16:14:05,1,25,D000269,165.38.56.205,M059,2,56,2,17,1,5340.73,2024-11-04 08:11:15,-40492630.0,16,0,0,0,0,0,0.07397603398150039,0
TX001600,AC00410,704.69,2023-07-18 17:22:49,1,19,D000451,50.202.8.53,M089,2,51,2,150,1,3267.84,2024-11-04 08:10:51,-41006882.0,17,1,0,0,0,0,0.2155780032060303,0
TX001601,AC00492,369.89,2023-10-18 16:44:36,1,35,D000042,186.54.68.246,M083,0,69,2,69,1,6941.47,2024-11-04 08:11:27,-33060411.0,16,2,0,0,0,0,0.053279308372956594,0
TX001602,AC00095,10.92,2023-10-20 17:48:44,1,17,D000383,88.55.149.101,M090,0,67,2,268,1,7567.2,2024-11-04 08:08:28,-32883584.0,17,4,0,0,0,0,0.0014428794165059064,0
TX001603,AC00058,199.14,2023-08-02 17:32:29,1,39,D000073,187.199.178.27,M005,1,31,1,36,1,7001.25,2024-11-04 08:10:52,-39710303.0,17,2,0,0,0,0,0.028439430183155413,0
TX001604,AC00405,109.43,2023-01-11 18:07:25,1,10,D000670,33.212.169.157,M054,0,70,2,140,1,1983.65,2024-11-04 08:09:49,-57247344.0,18,2,0,0,0,0,0.05513818557428262,0
